estado,codigo,descricao,populacao
PI,04709,Inhuma,15.044
PI,04808,Ipiranga do Piauí,9.599
PI,04907,Isaías Coelho,8.408
PI,05003,Itainópolis,11.354
PI,05102,Itaueira,10.828
PI,05151,Jacobina do Piauí,5.682
PI,05201,Jaicós,18.660
PI,05250,Jardim do Mulato,4.412
PI,05276,Jatobá do Piauí,4.767
PI,05300,Jerumenha,4.392
PI,05359,João Costa,2.965
PI,05409,Joaquim Pires,14.083
PI,05458,Joca Marques,5.308
PI,05508,José de Freitas,38.314
PI,05516,Juazeiro do Piauí,5.380
PI,05524,Júlio Borges,5.510
PI,05532,Jurema,4.657
PI,05557,Lagoa Alegre,8.330
PI,05573,Lagoa de São Francisco,6.611
PI,05565,Lagoa do Barro do Piauí,4.579
PI,05581,Lagoa do Piauí,3.975
PI,05599,Lagoa do Sítio,5.047
PI,05540,Lagoinha do Piauí,2.772
PI,05607,Landri Sales,5.238
PI,05706,Luís Correia,29.558
PI,05805,Luzilândia,25.049
PI,05854,Madeiro,8.111
PI,05904,Manoel Emídio,5.263
PI,05953,Marcolândia,8.249
PI,06001,Marcos Parente,4.481
PI,06050,Massapê do Piauí,6.323
PI,06100,Matias Olímpio,10.718
PI,06209,Miguel Alves,33.075
PI,06308,Miguel Leão,1.235
PI,06357,Milton Brandão,6.517
PI,06407,Monsenhor Gil,10.410
PI,06506,Monsenhor Hipólito,7.586
PI,06605,Monte Alegre do Piauí,10.444
PI,06654,Morro Cabeça no Tempo,4.073
PI,06670,Morro do Chapéu do Piauí,6.657
PI,06696,Murici dos Portelas,8.903
PI,06704,Nazaré do Piauí,7.261
PI,06720,Nazária,8.366
PI,06753,Nossa Senhora de Nazaré,4.747
PI,06803,Nossa Senhora dos Remédios,8.491
PI,07959,Nova Santa Rita,4.286
PI,06902,Novo Oriente do Piauí,6.483
PI,06951,Novo Santo Antônio,3.387
PI,07009,Oeiras,36.329
PI,07108,Olho D'Água do Piauí,2.400
PI,07207,Padre Marcos,6.748
PI,07306,Paes Landim,4.071
PI,07355,Pajeú do Piauí,3.308
PI,07405,Palmeira do Piauí,4.980
PI,07504,Palmeirais,14.206
PI,07553,Paquetá,3.900
PI,07603,Parnaguá,10.561
PI,07702,Parnaíba,149.803
PI,07751,Passagem Franca do Piauí,4.482
PI,07777,Patos do Piauí,6.257
PI,07793,Pau D'Arco do Piauí,3.937
PI,07801,Paulistana,20.168
PI,07850,Pavussu,3.637
PI,07900,Pedro II,38.055
PI,07934,Pedro Laurentino,2.481
PI,08007,Picos,76.544
PI,08106,Pimenteiras,11.913
PI,08205,Pio IX,18.061
PI,08304,Piracuruca,28.160
PI,08403,Piripiri,62.650
PI,08502,Porto,12.284
PI,08551,Porto Alegre do Piauí,2.647
PI,08601,Prata do Piauí,3.106
PI,08650,Queimada Nova,8.796
PI,08700,Redenção do Gurguéia,8.600
PI,08809,Regeneração,17.697
PI,08858,Riacho Frio,4.252
PI,08874,Ribeira do Piauí,4.381
PI,08908,Ribeiro Gonçalves,7.151
PI,09005,Rio Grande do Piauí,6.329
PI,09104,Santa Cruz do Piauí,6.127
PI,09153,Santa Cruz dos Milagres,3.926
PI,09203,Santa Filomena,6.153
PI,09302,Santa Luz,5.719
PI,09377,Santa Rosa do Piauí,5.178
PI,09351,Santana do Piauí,4.544
PI,09401,Santo Antônio de Lisboa,6.244
PI,09450,Santo Antônio dos Milagres,2.115
PI,09500,Santo Inácio do Piauí,3.720
PI,09559,São Braz do Piauí,4.371
PI,09609,São Félix do Piauí,2.920
PI,09658,São Francisco de Assis do Piauí,5.786
PI,09708,São Francisco do Piauí,6.329
PI,09757,São Gonçalo do Gurguéia,2.960
PI,09807,São Gonçalo do Piauí,4.903
PI,09856,São João da Canabrava,4.523
PI,09872,São João da Fronteira,5.898
PI,09906,São João da Serra,6.081
PI,09955,São João da Varjota,4.747
PI,09971,São João do Arraial,7.755
PI,10003,São João do Piauí,20.146
PI,10052,São José do Divino,5.246
PI,10102,São José do Peixe,3.697
PI,10201,São José do Piauí,6.610
PI,10300,São Julião,6.244
PI,10359,São Lourenço do Piauí,4.493
PI,10375,São Luis do Piauí,2.595
PI,10383,São Miguel da Baixa Grande,2.409
PI,10391,São Miguel do Fidalgo,2.993
PI,10409,São Miguel do Tapuio,18.105
PI,10508,São Pedro do Piauí,13.994
PI,10607,São Raimundo Nonato,33.802
PI,10623,Sebastião Barros,3.455
PI,10631,Sebastião Leal,4.209
PI,10656,Sigefredo Pacheco,9.854
PI,10706,Simões,14.411
PI,10805,Simplício Mendes,12.424
PI,10904,Socorro do Piauí,4.512
PI,10938,Sussuapara,6.545
PI,10953,Tamboril do Piauí,2.851
PI,10979,Tanque do Piauí,2.703
PI,11001,Teresina,844.245
PI,11100,União,43.606
PI,11209,Uruçuí,21.011
PI,11308,Valença do Piauí,20.568
PI,11357,Várzea Branca,4.889
PI,11407,Várzea Grande,4.334
PI,11506,Vera Mendes,3.025
PI,11605,Vila Nova do Piauí,2.965
PI,11704,Wall Ferraz,4.375
CE,00101,Abaiara,11.357
CE,00150,Acarape,16.288
CE,00200,Acaraú,61.210
CE,00309,Acopiara,53.135
CE,00408,Aiuaba,16.997
CE,00507,Alcântaras,11.321
CE,00606,Altaneira,7.344
CE,00705,Alto Santo,16.876
CE,00754,Amontada,42.098
CE,00804,Antonina do Norte,7.227
CE,00903,Apuiarés,14.565
CE,01000,Aquiraz,77.717
CE,01109,Aracati,72.727
CE,01208,Aracoiaba,26.134
CE,01257,Ararendá,10.775
CE,01307,Araripe,21.289
CE,01406,Aratuba,11.358
CE,01505,Arneiroz,7.771
CE,01604,Assaré,23.126
CE,01703,Aurora,24.602
CE,01802,Baixio,6.198
CE,01851,Banabuiú,17.906
CE,01901,Barbalha,58.855
CE,01950,Barreira,20.687
CE,02008,Barro,22.279
CE,02057,Barroquinha,14.828
CE,02107,Baturité,34.949
CE,02206,Beberibe,52.310
CE,02305,Bela Cruz,32.103
CE,02404,Boa Viagem,53.838
CE,02503,Brejo Santo,48.056
CE,02602,Camocim,62.473
CE,02701,Campos Sales,27.123
CE,02800,Canindé,76.998
CE,02909,Capistrano,17.573
CE,03006,Caridade,21.800
CE,03105,Cariré,18.645
CE,03204,Caririaçu,26.858
CE,03303,Cariús,18.810
CE,03402,Carnaubal,17.463
CE,03501,Cascavel,70.047
CE,03600,Catarina,20.079
CE,03659,Catunda,10.294
CE,03709,Caucaia,353.932
CE,03808,Cedro,25.013
CE,03907,Chaval,12.910
CE,03931,Choró,13.294
CE,03956,Chorozinho,19.192
CE,04004,Coreaú,22.889
CE,04103,Crateús,74.271
CE,04202,Crato,128.680
CE,04236,Croatá,17.728
CE,04251,Cruz,23.677
CE,04269,Deputado Irapuan Pinheiro,9.444
CE,04277,Ererê,7.104
CE,04285,Eusébio,51.127
CE,04301,Farias Brito,18.861
CE,04350,Forquilha,23.544
CE,04400,Fortaleza,2.591.188
CE,04459,Fortim,15.951
CE,04509,Frecheirinha,13.541
CE,04608,General Sampaio,6.763
CE,04657,Graça,15.294
CE,04707,Granja,53.918
CE,04806,Granjeiro,4.494
CE,04905,Groaíras,10.847
CE,04954,Guaiúba,25.841
CE,05001,Guaraciaba do Norte,39.151
CE,05100,Guaramiranga,3.720
CE,05209,Hidrolândia,20.055
CE,05233,Horizonte,63.365
CE,05266,Ibaretama,13.188
CE,05308,Ibiapina,24.649
CE,05332,Ibicuitinga,12.130
CE,05357,Icapuí,19.418
CE,05407,Icó,67.198
CE,05506,Iguatu,101.386
CE,05605,Independência,25.957
CE,05654,Ipaporanga,11.499
CE,05704,Ipaumirim,12.305
CE,05803,Ipu,41.391
CE,05902,Ipueiras,38.022
CE,06009,Iracema,14.071
CE,06108,Irauçuba,23.543
CE,06207,Itaiçaba,7.656
CE,06256,Itaitinga,38.540
CE,06306,Itapajé**,51.113
CE,06405,Itapipoca,124.950
CE,06504,Itapiúna,19.724
CE,06553,Itarema,40.398
CE,06603,Itatira,20.285
CE,06702,Jaguaretama,17.997
CE,06801,Jaguaribara,11.102
CE,06900,Jaguaribe,34.561
CE,07007,Jaguaruana,33.469
CE,07106,Jardim,27.072
CE,07205,Jati,7.807
CE,07254,Jijoca de Jericoacoara,18.926
CE,07304,Juazeiro do Norte,266.022
CE,07403,Jucás,24.479
CE,07502,Lavras da Mangabeira,31.383
CE,07601,Limoeiro do Norte,58.175
CE,07635,Madalena,19.425
CE,07650,Maracanaú,221.504
CE,07700,Maranguape,123.570
CE,07809,Marco,26.484
CE,07908,Martinópole,10.895
CE,08005,Massapê,37.560
CE,08104,Mauriti,46.113
CE,08203,Meruoca,14.674
CE,08302,Milagres,28.354
CE,08351,Milhã,13.170
CE,08377,Miraíma,13.428
CE,08401,Missão Velha,35.240
CE,08500,Mombaça,43.619
CE,08609,Monsenhor Tabosa,17.012
CE,08708,Morada Nova,61.903
CE,08807,Moraújo,8.520
CE,08906,Morrinhos,21.905
CE,09003,Mucambo,14.357
CE,09102,Mulungu,12.526
CE,09201,Nova Olinda,15.181
CE,09300,Nova Russas,31.870
CE,09409,Novo Oriente,28.220
CE,09458,Ocara,25.123
CE,09508,Orós,21.394
CE,09607,Pacajus,68.800
CE,09706,Pacatuba,80.378
CE,09805,Pacoti,11.910
CE,09904,Pacujá,6.168
CE,10001,Palhano,9.209
CE,10100,Palmácia,12.895
CE,10209,Paracuru,33.426
CE,10258,Paraipaba,31.986
CE,10308,Parambu,31.293
CE,10407,Paramoti,11.549
CE,10506,Pedra Branca,42.746
CE,10605,Penaforte,8.817
CE,10704,Pentecoste,36.773
CE,10803,Pereiro,16.115
CE,10852,Pindoretama,20.207
CE,10902,Piquet Carneiro,16.461
CE,10951,Pires Ferreira,10.674
CE,11009,Poranga,12.224
CE,11108,Porteiras,15.010
CE,11207,Potengi,10.790
CE,11231,Potiretama,6.318
CE,11264,Quiterianópolis,20.690
CE,11306,Quixadá,85.351
CE,11355,Quixelô,14.949
CE,11405,Quixeramobim,77.174
CE,11504,Quixeré,21.572
CE,11603,Redenção,27.272
CE,11702,Reriutaba,19.015
CE,11801,Russas,75.018
CE,11900,Saboeiro,15.753
CE,11959,Salitre,16.161
CE,12205,Santa Quitéria,43.359
CE,12007,Santana do Acaraú,31.596
CE,12106,Santana do Cariri,17.468
CE,12304,São Benedito,46.171
CE,12403,São Gonçalo do Amarante,47.297
CE,12502,São João do Jaguaribe,7.721
CE,12601,São Luís do Curu,12.760
CE,12700,Senador Pompeu,26.547
CE,12809,Senador Sá,7.367
CE,12908,Sobral,201.756
CE,13005,Solonópole,18.094
CE,13104,Tabuleiro do Norte,30.263
CE,13203,Tamboril,25.597
CE,13252,Tarrafas,8.899
CE,13302,Tauá,57.701
CE,13351,Tejuçuoca,18.510
CE,13401,Tianguá,73.468
CE,13500,Trairi,54.418
CE,13559,Tururu,15.594
CE,13609,Ubajara,33.792
CE,13708,Umari,7.665
CE,13757,Umirim,19.521
CE,13807,Uruburetama,21.206
CE,13906,Uruoca,13.519
CE,13955,Varjota,18.136
CE,14003,Várzea Alegre,40.062
CE,14102,Viçosa do Ceará,58.922
RN,00109,Acari,11.344
RN,00208,Açu,57.292
RN,00307,Afonso Bezerra,11.202
RN,00406,Água Nova,3.210
RN,00505,Alexandria,13.852
RN,00604,Almino Afonso,4.899
RN,00703,Alto do Rodrigues,13.915
RN,00802,Angicos,11.907
RN,00901,Antônio Martins,7.205
RN,01008,Apodi,36.189
RN,01107,Areia Branca,27.356
RN,01206,Arês,14.042
RN,01305,Augusto Severo,9.716
RN,01404,Baía Formosa,9.182
RN,01453,Baraúna,27.238
RN,01503,Barcelona,4.066
RN,01602,Bento Fernandes,5.458
RN,01651,Bodó,2.358
RN,01701,Bom Jesus,10.114
RN,01800,Brejinho,12.509
RN,01859,Caiçara do Norte,6.587
RN,01909,Caiçara do Rio do Vento,3.608
RN,02006,Caicó,67.259
RN,02105,Campo Redondo,11.066
RN,02204,Canguaretama,33.623
RN,02303,Caraúbas,20.564
RN,02402,Carnaúba dos Dantas,8.045
RN,02501,Carnaubais,10.760
RN,02600,Ceará-Mirim,72.878
RN,02709,Cerro Corá,11.318
RN,02808,Coronel Ezequiel,5.587
RN,02907,Coronel João Pessoa,4.963
RN,03004,Cruzeta,8.164
RN,03103,Currais Novos,44.887
RN,03202,Doutor Severiano,7.184
RN,03301,Encanto,5.593
RN,03400,Equador,6.087
RN,03509,Espírito Santo,10.727
RN,03608,Extremoz,27.525
RN,03707,Felipe Guerra,6.013
RN,03756,Fernando Pedroza,3.037
RN,03806,Florânia,9.254
RN,03905,Francisco Dantas,2.909
RN,04002,Frutuoso Gomes,4.228
RN,04101,Galinhos,2.584
RN,04200,Goianinha,25.292
RN,04309,Governador Dix-Sept Rosado,13.048
RN,04408,Grossos,10.197
RN,04507,Guamaré,14.633
RN,04606,Ielmo Marinho,13.400
RN,04705,Ipanguaçu,15.147
RN,04804,Ipueira,2.221
RN,04853,Itajá,7.457
RN,04903,Itaú,5.878
RN,05009,Jaçanã,8.827
RN,05108,Jandaíra,6.898
RN,05207,Janduís,5.419
RN,05306,Januário Cicco,9.879
RN,05405,Japi,5.366
RN,05504,Jardim de Angicos,2.669
RN,05603,Jardim de Piranhas,14.606
RN,05702,Jardim do Seridó,12.553
RN,05801,João Câmara,34.585
RN,05900,João Dias,2.691
RN,06007,José da Penha,6.049
RN,06106,Jucurutu,18.450
RN,06155,Jundiá,3.851
RN,06205,Lagoa d'Anta,6.692
RN,06304,Lagoa de Pedras,7.478
RN,06403,Lagoa de Velhos,2.765
RN,06502,Lagoa Nova,15.274
RN,06601,Lagoa Salgada,8.142
RN,06700,Lajes,11.151
RN,06809,Lajes Pintadas,4.803
RN,06908,Lucrécia,3.933
RN,07005,Luís Gomes,10.129
RN,07104,Macaíba,78.021
RN,07203,Macau,31.318
RN,07252,Major Sales,3.906
RN,07302,Marcelino Vieira,8.499
RN,07401,Martins,8.706
RN,07500,Maxaranguape,11.831
RN,07609,Messias Targino,4.530
RN,07708,Montanhas,11.572
RN,07807,Monte Alegre,22.155
RN,07906,Monte das Gameleiras,2.219
RN,08003,Mossoró,288.162
RN,08102,Natal,869.954
RN,08201,Nísia Floresta,26.606
RN,08300,Nova Cruz,37.395
RN,08409,Olho-d'Água do Borges,4.370
RN,08508,Ouro Branco,4.871
RN,08607,Paraná,4.222
RN,08706,Paraú,3.891
RN,08805,Parazinho,5.173
RN,08904,Parelhas,21.483
RN,03251,Parnamirim,242.384
RN,09100,Passa e Fica,12.655
RN,09209,Passagem,3.075
RN,09308,Patu,12.706
RN,09407,Pau dos Ferros,29.954
RN,09506,Pedra Grande,3.429
RN,09605,Pedra Preta,2.568
RN,09704,Pedro Avelino,7.059
RN,09803,Pedro Velho,14.844
RN,09902,Pendências,14.751
RN,10009,Pilões,3.761
RN,10108,Poço Branco,15.139
RN,10207,Portalegre,7.811
RN,10256,Porto do Mangue,5.884
RN,10306,Serra Caiada***,9.814
RN,10405,Pureza,9.331
RN,10504,Rafael Fernandes,5.040
RN,10603,Rafael Godeiro,3.213
RN,10702,Riacho da Cruz,3.485
RN,10801,Riacho de Santana,4.278
RN,10900,Riachuelo,7.863
RN,08953,Rio do Fogo,10.758
RN,11007,Rodolfo Fernandes,4.547
RN,11106,Ruy Barbosa,3.678
RN,11205,Santa Cruz,38.924
RN,09332,Santa Maria,5.341
RN,11403,Santana do Matos,13.605
RN,11429,Santana do Seridó,2.675
RN,11502,Santo Antônio,23.865
RN,11601,São Bento do Norte,2.905
RN,11700,São Bento do Trairí,4.318
RN,11809,São Fernando,3.587
RN,11908,São Francisco do Oeste,4.173
RN,12005,São Gonçalo do Amarante,98.260
RN,12104,São João do Sabugi,6.218
RN,12203,São José de Mipibu,43.191
RN,12302,São José do Campestre,12.933
RN,12401,São José do Seridó,4.567
RN,12500,São Miguel,23.274
RN,12559,São Miguel do Gostoso,9.427
RN,12609,São Paulo do Potengi,17.239
RN,12708,São Pedro,6.216
RN,12807,São Rafael,8.347
RN,12906,São Tomé,11.205
RN,13003,São Vicente,6.400
RN,13102,Senador Elói de Souza,6.087
RN,13201,Senador Georgino Avelino,4.322
RN,13300,Serra de São Bento,5.883
RN,13359,Serra do Mel,11.507
RN,13409,Serra Negra do Norte,8.130
RN,13508,Serrinha,6.518
RN,13557,Serrinha dos Pintos,4.797
RN,13607,Severiano Melo,3.893
RN,13706,Sítio Novo,5.433
RN,13805,Taboleiro Grande,2.518
RN,13904,Taipu,12.366
RN,14001,Tangará,15.529
RN,14100,Tenente Ananias,10.646
RN,14159,Tenente Laurentino Cruz,5.757
RN,11056,Tibau,4.019
RN,14209,Tibau do Sul,13.316
RN,14308,Timbaúba dos Batistas,2.418
RN,14407,Touros,33.506
RN,14456,Triunfo Potiguar,3.366
RN,14506,Umarizal,10.835
RN,14605,Upanema,14.282
RN,14704,Várzea,5.512
RN,14753,Venha-Ver,4.121
RN,14803,Vera Cruz,12.016
RN,14902,Viçosa,1.714
RN,15008,Vila Flor,3.116
PB,00106,Água Branca,10.083
PB,00205,Aguiar,5.573
PB,00304,Alagoa Grande,28.646
PB,00403,Alagoa Nova,20.500
PB,00502,Alagoinha,14.284
PB,00536,Alcantil,5.451
PB,00577,Algodão de Jandaíra,2.475
PB,00601,Alhandra,19.238
PB,00734,Amparo,2.212
PB,00775,Aparecida,8.263
PB,00809,Araçagi,17.122
PB,00908,Arara,13.355
PB,01005,Araruna,20.051
PB,01104,Areia,23.110
PB,01153,Areia de Baraúnas,1.880
PB,01203,Areial,6.900
PB,01302,Aroeiras,19.204
PB,01351,Assunção,3.830
PB,01401,Baía da Traição,8.826
PB,01500,Bananeiras,21.235
PB,01534,Baraúna,4.758
PB,01609,Barra de Santa Rosa,15.145
PB,01575,Barra de Santana,8.249
PB,01708,Barra de São Miguel,5.905
PB,01807,Bayeux,96.140
PB,01906,Belém,17.594
PB,02003,Belém do Brejo do Cruz,7.320
PB,02052,Bernardino Batista,3.356
PB,02102,Boa Ventura,5.473
PB,02151,Boa Vista,6.884
PB,02201,Bom Jesus,2.532
PB,02300,Bom Sucesso,5.007
PB,02409,Bonito de Santa Fé,11.684
PB,02508,Boqueirão,17.670
PB,02706,Borborema,5.366
PB,02805,Brejo do Cruz,13.900
PB,02904,Brejo dos Santos,6.413
PB,03001,Caaporã,21.555
PB,03100,Cabaceiras,5.449
PB,03209,Cabedelo,65.634
PB,03308,Cachoeira dos Índios,10.114
PB,03407,Cacimba de Areia,3.713
PB,03506,Cacimba de Dentro,17.149
PB,03555,Cacimbas,7.112
PB,03605,Caiçara,7.293
PB,03704,Cajazeiras,61.431
PB,03753,Cajazeirinhas,3.165
PB,03803,Caldas Brandão,5.945
PB,03902,Camalaú,5.971
PB,04009,Campina Grande,405.072
PB,04033,Capim,6.326
PB,04074,Caraúbas,4.115
PB,04108,Carrapateira,2.601
PB,04157,Casserengue,7.394
PB,04207,Catingueira,4.920
PB,04306,Catolé do Rocha,30.179
PB,04355,Caturité,4.779
PB,04405,Conceição,18.860
PB,04504,Condado,6.733
PB,04603,Conde,23.975
PB,04702,Congo,4.780
PB,04801,Coremas,15.409
PB,04850,Coxixola,1.892
PB,04900,Cruz do Espírito Santo,17.212
PB,05006,Cubati,7.193
PB,05105,Cuité,20.325
PB,05238,Cuité de Mamanguape,6.340
PB,05204,Cuitegi,6.841
PB,05279,Curral de Cima,5.245
PB,05303,Curral Velho,2.523
PB,05352,Damião,5.246
PB,05402,Desterro,8.253
PB,05600,Diamante,6.591
PB,05709,Dona Inês,10.456
PB,05808,Duas Estradas,3.618
PB,05907,Emas,3.485
PB,06004,Esperança,32.785
PB,06103,Fagundes,11.378
PB,06202,Frei Martinho,2.986
PB,06251,Gado Bravo,8.450
PB,06301,Guarabira,58.162
PB,06400,Gurinhém,14.117
PB,06509,Gurjão,3.376
PB,06608,Ibiara,5.974
PB,02607,Igaracy,6.191
PB,06707,Imaculada,11.749
PB,06806,Ingá,18.042
PB,06905,Itabaiana,24.565
PB,07002,Itaporanga,24.499
PB,07101,Itapororoca,18.332
PB,07200,Itatuba,10.739
PB,07309,Jacaraú,14.316
PB,07408,Jericó,7.717
PB,07507,João Pessoa,791.438
PB,13653,Joca Claudino,2.680
PB,07606,Juarez Távora,7.850
PB,07705,Juazeirinho,17.902
PB,07804,Junco do Seridó,7.054
PB,07903,Juripiranga,10.669
PB,08000,Juru,9.892
PB,08109,Lagoa,4.687
PB,08208,Lagoa de Dentro,7.619
PB,08307,Lagoa Seca,27.247
PB,08406,Lastro,2.765
PB,08505,Livramento,7.355
PB,08554,Logradouro,4.254
PB,08604,Lucena,12.804
PB,08703,Mãe d'Água,4.026
PB,08802,Malta,5.672
PB,08901,Mamanguape,44.369
PB,09008,Manaíra,11.066
PB,09057,Marcação,8.361
PB,09107,Mari,21.755
PB,09156,Marizópolis,6.522
PB,09206,Massaranduba,13.654
PB,09305,Mataraca,8.219
PB,09339,Matinhas,4.497
PB,09370,Mato Grosso,2.869
PB,09396,Maturéia,6.441
PB,09404,Mogeiro,13.317
PB,09503,Montadas,5.528
PB,09602,Monte Horebe,4.759
PB,09701,Monteiro,32.774
PB,09800,Mulungu,9.840
PB,09909,Natuba,10.450
PB,10006,Nazarezinho,7.318
PB,10105,Nova Floresta,10.650
PB,10204,Nova Olinda,5.999
PB,10303,Nova Palmeira,4.784
PB,10402,Olho d'Água,6.646
PB,10501,Olivedos,3.880
PB,10600,Ouro Velho,3.023
PB,10659,Parari,1.795
PB,10709,Passagem,2.383
PB,10808,Patos,106.314
PB,10907,Paulista,12.216
PB,11004,Pedra Branca,3.796
PB,11103,Pedra Lavrada,7.982
PB,11202,Pedras de Fogo,28.286
PB,12721,Pedro Régis,6.034
PB,11301,Piancó,15.985
PB,11400,Picuí,18.670
PB,11509,Pilar,11.786
PB,11608,Pilões,6.728
PB,11707,Pilõezinhos,5.118
PB,11806,Pirpirituba,10.555
PB,11905,Pitimbu,18.685
PB,12002,Pocinhos,18.272
PB,12036,Poço Dantas,3.778
PB,12077,Poço de José de Moura,4.245
PB,12101,Pombal,32.712
PB,12200,Prata,4.109
PB,12309,Princesa Isabel,22.995
PB,12408,Puxinanã,13.557
PB,12507,Queimadas,43.667
PB,12606,Quixabá,1.901
PB,12705,Remígio,19.149
PB,12747,Riachão,3.531
PB,12754,Riachão do Bacamarte,4.476
PB,12762,Riachão do Poço,4.442
PB,12788,Riacho de Santo Antônio,1.923
PB,12804,Riacho dos Cavalos,8.563
PB,12903,Rio Tinto,24.023
PB,13000,Salgadinho,3.871
PB,13109,Salgado de São Félix,12.144
PB,13158,Santa Cecília,6.583
PB,13208,Santa Cruz,6.579
PB,13307,Santa Helena,5.917
PB,13356,Santa Inês,3.594
PB,13406,Santa Luzia,15.278
PB,13703,Santa Rita,134.940
PB,13802,Santa Teresinha,4.592
PB,13505,Santana de Mangueira,5.223
PB,13604,Santana dos Garrotes,7.113
PB,13851,Santo André,2.541
PB,13927,São Bentinho,4.451
PB,13901,São Bento,33.464
PB,13968,São Domingos de Pombal,3.061
PB,13943,São Domingos do Cariri,2.563
PB,13984,São Francisco,3.375
PB,14008,São João do Cariri,4.323
PB,00700,São João do Rio do Peixe,17.929
PB,14107,São João do Tigre,4.432
PB,14206,São José da Lagoa Tapada,7.677
PB,14305,São José de Caiana,6.231
PB,14404,São José de Espinharas,4.684
PB,14503,São José de Piranhas,19.956
PB,14552,São José de Princesa,3.955
PB,14602,São José do Bonfim,3.492
PB,14651,São José do Brejo do Cruz,1.780
PB,14701,São José do Sabugi,4.124
PB,14800,São José dos Cordeiros,3.729
PB,14453,São José dos Ramos,5.870
PB,14909,São Mamede,7.756
PB,15005,São Miguel de Taipu,7.079
PB,15104,São Sebastião de Lagoa de Roça,11.677
PB,15203,São Sebastião do Umbuzeiro,3.440
PB,15302,Sapé,52.218
PB,15401,Seridó,10.900
PB,15500,Serra Branca,13.564
PB,15609,Serra da Raiz,3.154
PB,15708,Serra Grande,3.078
PB,15807,Serra Redonda,7.053
PB,15906,Serraria,6.153
PB,15930,Sertãozinho,4.892
PB,15971,Sobrado,7.712
PB,16003,Solânea,26.734
PB,16102,Soledade,14.714
PB,16151,Sossêgo,3.475
PB,16201,Sousa,68.822
PB,16300,Sumé,16.784
PB,16409,Tacima,10.822
PB,16508,Taperoá,15.376
PB,16607,Tavares,14.568
PB,16706,Teixeira,14.974
PB,16755,Tenório,3.011
PB,16805,Triunfo,9.447
PB,16904,Uiraúna,15.228
PB,17001,Umbuzeiro,9.889
PB,17100,Várzea,2.747
PB,17209,Vieirópolis,5.295
PB,05501,Vista Serrana,3.744
PB,17407,Zabelê,2.208
PE,00054,Abreu e Lima,98.602
PE,00104,Afogados da Ingazeira,36.709
PE,00203,Afrânio,19.031
PE,00302,Agrestina,24.256
PE,00401,Água Preta,35.698
PE,00500,Águas Belas,42.566
PE,00609,Alagoinha,14.341
PE,00708,Aliança,38.255
PE,00807,Altinho,22.876
PE,00906,Amaraji,22.643
PE,01003,Angelim,10.882
PE,01052,Araçoiaba,19.816
PE,01102,Araripina,82.800
PE,01201,Arcoverde,72.625
PE,01300,Barra de Guabiraba,13.953
PE,01409,Barreiros,42.220
PE,01508,Belém de Maria,11.888
PE,01607,Belém de São Francisco,20.675
PE,01706,Belo Jardim,75.462
PE,01805,Betânia,12.539
PE,01904,Bezerros,60.386
PE,02001,Bodocó,37.317
PE,02100,Bom Conselho,47.760
PE,02209,Bom Jardim,38.924
PE,02308,Bonito,38.094
PE,02407,Brejão,8.989
PE,02506,Brejinho,7.464
PE,02605,Brejo da Madre de Deus,49.092
PE,02704,Buenos Aires,13.012
PE,02803,Buíque,56.523
PE,02902,Cabo de Santo Agostinho,200.546
PE,03009,Cabrobó,33.247
PE,03108,Cachoeirinha,19.951
PE,03207,Caetés,28.145
PE,03306,Calçado,11.136
PE,03405,Calumbi,5.745
PE,03454,Camaragibe,154.054
PE,03504,Camocim de São Félix,18.292
PE,03603,Camutanga,8.450
PE,03702,Canhotinho,24.837
PE,03801,Capoeiras,19.997
PE,03900,Carnaíba,19.318
PE,03926,Carnaubeira da Penha,12.603
PE,04007,Carpina,81.054
PE,04106,Caruaru,347.088
PE,04155,Casinhas,14.219
PE,04205,Catende,41.369
PE,04304,Cedro,11.515
PE,04403,Chã de Alegria,13.206
PE,04502,Chã Grande,21.274
PE,04601,Condado,25.823
PE,04700,Correntes,17.968
PE,04809,Cortês,12.602
PE,04908,Cumaru,13.132
PE,05004,Cupira,23.841
PE,05103,Custódia,36.184
PE,05152,Dormentes,18.321
PE,05202,Escada,67.381
PE,05301,Exu,31.928
PE,05400,Feira Nova,21.710
PE,05459,Fernando de Noronha,2.930
PE,05509,Ferreiros,11.957
PE,05608,Flores,22.588
PE,05707,Floresta,31.809
PE,05806,Frei Miguelinho,15.137
PE,05905,Gameleira,30.132
PE,06002,Garanhuns,136.949
PE,06101,Glória do Goitá,30.220
PE,06200,Goiana,78.618
PE,06309,Granito,7.308
PE,06408,Gravatá,81.893
PE,06507,Iati,19.010
PE,06606,Ibimirim,28.604
PE,06705,Ibirajuba,7.725
PE,06804,Igarassu,112.463
PE,06903,Iguaraci,12.137
PE,07604,Ilha de Itamaracá,24.888
PE,07000,Inajá,21.932
PE,07109,Ingazeira,4.556
PE,07208,Ipojuca,91.341
PE,07307,Ipubi,29.721
PE,07406,Itacuruba,4.754
PE,07505,Itaíba,26.412
PE,07653,Itambé,36.278
PE,07703,Itapetim,13.780
PE,07752,Itapissuma,25.798
PE,07802,Itaquitinga,16.753
PE,07901,Jaboatão dos Guararapes,686.122
PE,07950,Jaqueira,11.664
PE,08008,Jataúba,16.858
PE,08057,Jatobá,14.587
PE,08107,João Alfredo,32.939
PE,08206,Joaquim Nabuco,16.021
PE,08255,Jucati,11.202
